Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,す,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,15.0,1.0,5,す,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,る,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,16.0,1.0,5,る,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,作,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,17.0,1.0,5,作,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,業,,,50600,449280,,832,277.0,172.0,337.0,3,33426.0,337.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.64089,832,277.0,172.0,337.0,3,33426.0,337.0,2.64089,832,277.0,172.0,337.0,3,33426.0,337.0,927,309.0,209.0,362.0,3,33401.0,362.0,0,,,0,,,0,34060.0,34269.0,197.16,96.54,18.0,1.0,5,業,Character,,0.0,0.0,0.0,,832.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,は,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,19.0,1.0,5,は,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,単,,,50600,449280,,584,292.0,233.0,351.0,2,37607.0,233.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.66238,584,292.0,233.0,351.0,2,37607.0,233.0,2.66238,584,292.0,233.0,351.0,2,37607.0,233.0,617,309.0,247.0,371.0,2,37593.0,247.0,0,,,0,,,0,41826.0,37840.0,79.14,187.09,20.0,1.0,5,単,Character,,0.0,0.0,0.0,,584.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,一,,,50600,449280,,693,231.0,197.0,296.0,3,32142.0,296.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.63716,693,231.0,197.0,296.0,3,32142.0,296.0,2.63716,693,231.0,197.0,296.0,3,32142.0,296.0,796,265.0,213.0,331.0,3,32107.0,331.0,0,,,0,,,0,32107.0,32437.0,249.13,62.96,21.0,1.0,5,一,Character,,296.0,296.0,296.0,0.0,693.0,296.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,文,,,50600,449280,,651,325.0,188.0,462.0,2,34291.0,188.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.59466,651,325.0,188.0,462.0,2,34291.0,188.0,2.59466,651,325.0,188.0,462.0,2,34291.0,188.0,707,354.0,210.0,497.0,2,34269.0,210.0,0,,,0,,,0,34269.0,34479.0,96.54,33.81,22.0,1.0,5,文,Character,,0.0,0.0,0.0,,651.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,書,,,50600,449280,,1566,261.0,167.0,473.0,6,32457.0,473.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.56622,1566,261.0,167.0,473.0,6,32457.0,473.0,2.56622,1566,261.0,167.0,473.0,6,32457.0,473.0,1675,279.0,188.0,492.0,6,32437.0,492.0,0,,,0,,,0,32437.0,36330.0,62.96,52.25,23.0,1.0,5,書,Character,,473.0,473.0,1566.0,1.0,1566.0,1792.0,1319.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,要,,,50600,449280,,2274,379.0,132.0,887.0,6,35106.0,387.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.66057,2274,379.0,132.0,887.0,6,35106.0,387.0,2.66057,2274,379.0,132.0,887.0,6,35106.0,387.0,2384,397.0,154.0,905.0,6,35087.0,406.0,0,,,0,,,0,35087.0,35493.0,58.74,263.53,24.0,1.0,5,要,Character,,387.0,387.0,1785.0,1.0,2274.0,3653.0,3266.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,約,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,25.0,1.0,5,約,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,で,,,50600,449280,,156,156.0,156.0,156.0,1,46398.0,156.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.54164,156,156.0,156.0,156.0,1,46398.0,156.0,2.54164,156,156.0,156.0,156.0,1,46398.0,156.0,198,198.0,198.0,198.0,1,46356.0,198.0,0,,,0,,,0,46356.0,46554.0,253.02,73.44,26.0,1.0,5,で,Character,,0.0,0.0,0.0,,156.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,あ,,,50600,449280,,207,207.0,207.0,207.0,1,42907.0,207.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.65837,207,207.0,207.0,207.0,1,42907.0,207.0,2.65837,207,207.0,207.0,207.0,1,42907.0,207.0,227,227.0,227.0,227.0,1,42887.0,227.0,0,,,0,,,0,42887.0,43115.0,72.3,302.83,27.0,1.0,5,あ,Character,,0.0,0.0,0.0,,207.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,る,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,28.0,1.0,5,る,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,。,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,29.0,1.0,5,。,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,複,,,50600,449280,,175,175.0,175.0,175.0,1,43476.0,175.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.67842,175,175.0,175.0,175.0,1,43476.0,175.0,2.67842,175,175.0,175.0,175.0,1,43476.0,175.0,195,195.0,195.0,195.0,1,43456.0,195.0,0,,,0,,,0,43456.0,43651.0,90.33,253.4,1.0,1.0,6,複,Character,,0.0,0.0,0.0,,175.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,数,,,50600,449280,,189,189.0,189.0,189.0,1,47207.0,189.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.61949,189,189.0,189.0,189.0,1,47207.0,189.0,2.61949,189,189.0,189.0,189.0,1,47207.0,189.0,206,206.0,206.0,206.0,1,47191.0,206.0,0,,,0,,,0,47191.0,47397.0,54.95,81.04,2.0,1.0,6,数,Character,,0.0,0.0,0.0,,189.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,文,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,3.0,1.0,6,文,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,書,,,50600,449280,,585,195.0,94.0,308.0,3,39836.0,308.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.59159,585,195.0,94.0,308.0,3,39836.0,308.0,2.59159,585,195.0,94.0,308.0,3,39836.0,308.0,692,231.0,117.0,340.0,3,39804.0,340.0,0,,,0,,,0,39804.0,40144.0,110.98,289.9,4.0,1.0,6,書,Character,,0.0,0.0,0.0,,585.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,要,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,5.0,1.0,6,要,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,約,,,50600,449280,,393,393.0,393.0,393.0,1,47420.0,393.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.61895,393,393.0,393.0,393.0,1,47420.0,393.0,2.61895,393,393.0,393.0,393.0,1,47420.0,393.0,417,417.0,417.0,417.0,1,47397.0,417.0,0,,,0,,,0,47397.0,47813.0,81.04,141.17,6.0,1.0,6,約,Character,,0.0,0.0,0.0,,393.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,は,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,7.0,1.0,6,は,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,、,,,50600,449280,,172,172.0,172.0,172.0,1,43167.0,172.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.68662,172,172.0,172.0,172.0,1,43167.0,172.0,2.68662,172,172.0,172.0,172.0,1,43167.0,172.0,223,223.0,223.0,223.0,1,43115.0,223.0,0,,,0,,,0,43115.0,43338.0,302.83,87.19,8.0,1.0,6,、,Character,,0.0,0.0,0.0,,172.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,複,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,9.0,1.0,6,複,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,数,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,10.0,1.0,6,数,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,の,,,50600,449280,,427,213.0,102.0,324.0,2,39480.0,324.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.67112,427,213.0,102.0,324.0,2,39480.0,324.0,2.67112,427,213.0,102.0,324.0,2,39480.0,324.0,471,235.0,126.0,345.0,2,39459.0,345.0,0,,,0,,,0,39459.0,39804.0,92.42,110.98,11.0,1.0,6,の,Character,,0.0,0.0,0.0,,427.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,文,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,12.0,1.0,6,文,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,書,,,50600,449280,,195,195.0,195.0,195.0,1,47837.0,195.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.64355,195,195.0,195.0,195.0,1,47837.0,195.0,2.64355,195,195.0,195.0,195.0,1,47837.0,195.0,219,219.0,219.0,219.0,1,47813.0,219.0,0,,,0,,,0,47813.0,48032.0,141.17,134.44,13.0,1.0,6,書,Character,,0.0,0.0,0.0,,195.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,を,,,50600,449280,,152,152.0,152.0,152.0,1,45222.0,152.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.61669,152,152.0,152.0,152.0,1,45222.0,152.0,2.61669,152,152.0,152.0,152.0,1,45222.0,152.0,163,163.0,163.0,163.0,1,45212.0,163.0,0,,,0,,,0,,,,,14.0,1.0,6,を,Character,,0.0,0.0,0.0,,152.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,要,,,50600,449280,,370,185.0,153.0,217.0,2,39306.0,153.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.68849,370,185.0,153.0,217.0,2,39306.0,153.0,2.68849,370,185.0,153.0,217.0,2,39306.0,153.0,419,210.0,168.0,251.0,2,39291.0,168.0,0,,,0,,,0,43651.0,39459.0,253.4,92.42,15.0,1.0,6,要,Character,,153.0,153.0,370.0,1.0,370.0,786.0,632.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,約,,,50600,449280,,170,170.0,170.0,170.0,1,44701.0,170.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.61265,170,170.0,170.0,170.0,1,44701.0,170.0,2.61265,170,170.0,170.0,170.0,1,44701.0,170.0,217,217.0,217.0,217.0,1,44653.0,217.0,0,,,0,,,0,44653.0,44871.0,285.9,98.65,16.0,1.0,6,約,Character,,0.0,0.0,0.0,,170.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,の,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,17.0,1.0,6,の,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,対,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,18.0,1.0,6,対,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,象,,,50600,449280,,190,190.0,190.0,190.0,1,48057.0,190.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.65683,190,190.0,190.0,190.0,1,48057.0,190.0,2.65683,190,190.0,190.0,190.0,1,48057.0,190.0,214,214.0,214.0,214.0,1,48032.0,214.0,0,,,0,,,0,48032.0,48247.0,134.44,130.94,19.0,1.0,6,象,Character,,0.0,0.0,0.0,,190.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,と,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,20.0,1.0,6,と,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,し,,,50600,449280,,143,143.0,143.0,143.0,1,43927.0,143.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.66953,143,143.0,143.0,143.0,1,43927.0,143.0,2.66953,143,143.0,143.0,143.0,1,43927.0,143.0,169,169.0,169.0,169.0,1,43902.0,169.0,0,,,0,,,0,43902.0,44071.0,134.16,130.05,21.0,1.0,6,し,Character,,0.0,0.0,0.0,,143.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,て,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,22.0,1.0,6,て,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,、,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,23.0,1.0,6,、,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,そ,,,50600,449280,,167,167.0,167.0,167.0,1,40192.0,167.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.64573,167,167.0,167.0,167.0,1,40192.0,167.0,2.64573,167,167.0,167.0,167.0,1,40192.0,167.0,215,215.0,215.0,215.0,1,40144.0,215.0,0,,,0,,,0,40144.0,40359.0,289.9,134.04,24.0,1.0,6,そ,Character,,167.0,167.0,167.0,0.0,167.0,167.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,れ,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,25.0,1.0,6,れ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,ら,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,26.0,1.0,6,ら,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,か,,,50600,449280,,0,,,,0,,,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,27.0,1.0,6,か,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,ら,,,50600,449280,,158,158.0,158.0,158.0,1,40842.0,158.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.69479,0,,,,0,,,,158,158.0,158.0,158.0,1,40842.0,158.0,158,158.0,158.0,158.0,1,40842.0,158.0,0,,,0,,,0,,41000.0,,111.44,28.0,1.0,6,ら,Character,,0.0,0.0,0.0,,158.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,単,,,50600,449280,,208,208.0,208.0,208.0,1,44098.0,208.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.65515,208,208.0,208.0,208.0,1,44098.0,208.0,2.65515,208,208.0,208.0,208.0,1,44098.0,208.0,236,236.0,236.0,236.0,1,44071.0,236.0,0,,,0,,,0,44071.0,44307.0,130.05,108.34,29.0,1.0,6,単,Character,,0.0,0.0,0.0,,208.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,一,,,50600,449280,,202,202.0,202.0,202.0,1,48287.0,202.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.62853,202,202.0,202.0,202.0,1,48287.0,202.0,2.62853,202,202.0,202.0,202.0,1,48287.0,202.0,242,242.0,242.0,242.0,1,48247.0,242.0,0,,,0,,,0,48247.0,48489.0,130.94,127.63,30.0,1.0,6,一,Character,,0.0,0.0,0.0,,202.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,の,,,50600,449280,,437,219.0,161.0,277.0,2,40386.0,277.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.63923,437,219.0,161.0,277.0,2,40386.0,277.0,2.63923,437,219.0,161.0,277.0,2,40386.0,277.0,488,244.0,185.0,303.0,2,40359.0,303.0,0,,,0,,,0,40359.0,48861.0,134.04,84.25,31.0,1.0,6,の,Character,,277.0,277.0,437.0,1.0,437.0,434.0,158.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,要,,,50600,449280,,225,225.0,225.0,225.0,1,49406.0,225.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.5547,225,225.0,225.0,225.0,1,49406.0,225.0,2.5547,225,225.0,225.0,225.0,1,49406.0,225.0,259,259.0,259.0,259.0,1,49371.0,259.0,0,,,0,,,0,49371.0,49631.0,164.91,135.32,32.0,1.0,6,要,Character,,0.0,0.0,0.0,,225.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,約,,,50600,449280,,187,187.0,187.0,187.0,1,50413.0,187.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.50197,0,,,,0,,,,187,187.0,187.0,187.0,1,50413.0,187.0,211,211.0,211.0,211.0,1,50389.0,211.0,0,,,0,,,0,50389.0,,98.23,,33.0,1.0,6,約,Character,,0.0,0.0,0.0,,187.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text2,1,文章6_2,,,を,,,50600,449280,,277,277.0,277.0,277.0,1,41030.0,277.0,"複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約","複数文書要約は、複数の文書を要約の対象として、それらから単一の要約を作成するものである。,約",2.70778,277,277.0,277.0,277.0,1,41030.0,277.0,2.70778,277,277.0,277.0,277.0,1,41030.0,277.0,307,307.0,307.0,307.0,1,41000.0,307.0,0,,,0,,,0,41000.0,41307.0,111.44,72.17,34.0,1.0,6,を,Character,,277.0,277.0,277.0,1.0,277.0,2737.0,2461.0
