Recording	Participant	Timeline	TOI	Interval	Media	Condition	AOI	Sentence	Duration_of_interval	Start_of_interval	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		ま		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					15	1	1	ま	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		る		87598	84868	Escape	132	132	132	132	1	1571	132	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.26024	132	132	132	132	1	1571	132	2.26024	132	132	132	132	1	1571	132	143	143	143	143	1	1559	143	0			0			0	1559	1703	42.24	306.03	16	1	1	る	Character		0	0	0		132	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		。		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					17	1	1	。	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		大		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					1	1	2	大	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		暑		87598	84868	Escape	214	214	214	214	1	1952	214	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.20365	214	214	214	214	1	1952	214	2.20365	214	214	214	214	1	1952	214	222	222	222	222	1	1944	222	0			0			0	1944	2166	36.9	89	2	1	2	暑	Character		0	0	0		214	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		（		87598	84868	Escape	189	189	189	189	1	1754	189	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.19298	189	189	189	189	1	1754	189	2.19298	189	189	189	189	1	1754	189	241	241	241	241	1	1703	241	0			0			0	1703	1944	306.03	36.9	3	1	2	（	Character		0	0	0		189	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		7		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					4	1	2	7	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		月		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					5	1	2	月	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		2		87598	84868	Escape	223	223	223	223	1	2188	223	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.23637	223	223	223	223	1	2188	223	2.23637	223	223	223	223	1	2188	223	245	245	245	245	1	2166	245	0			0			0	2166	2411	89	158.72	6	1	2	2	Character		0	0	0		223	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		3		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					7	1	2	3	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		日		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					8	1	2	日	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		頃		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					9	1	2	頃	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		）		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					10	1	2	）	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		の		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					11	1	2	の	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		頃		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					12	1	2	頃	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		に		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					13	1	2	に	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		は		87598	84868	Escape	292	292	292	292	1	2439	292	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.29153	292	292	292	292	1	2439	292	2.29153	292	292	292	292	1	2439	292	319	319	319	319	1	2411	319	0			0			0	2411	2730	158.72	143.22	14	1	2	は	Character		0	0	0		292	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		日		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					15	1	2	日	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		本		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					16	1	2	本	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		の		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					17	1	2	の	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		大		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					18	1	2	大	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		部		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					19	1	2	部	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		分		87598	84868	Escape	132	132	132	132	1	489	132	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.39589	132	132	132	132	1	489	132	2.39589	132	132	132	132	1	489	132	175	175	175	175	1	446	175	0			0			0	446	621	195.76	70.75	20	1	2	分	Character		0	0	0		132	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		は		87598	84868	Escape	175	175	175	175	1	2758	175	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.36776	175	175	175	175	1	2758	175	2.36776	175	175	175	175	1	2758	175	202	202	202	202	1	2730	202	0			0			0	2730	2933	143.22	77.55	21	1	2	は	Character		0	0	0		175	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		梅		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					22	1	2	梅	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		雨		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					23	1	2	雨	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		明		87598	84868	Escape	200	200	200	200	1	2953	200	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.39007	200	200	200	200	1	2953	200	2.39007	200	200	200	200	1	2953	200	220	220	220	220	1	2933	220	0			0			0	2933		77.55		24	1	2	明	Character		0	0	0		200	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		け		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					25	1	2	け	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		し		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					26	1	2	し	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		、		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					27	1	2	、	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		本		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					28	1	2	本	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		格		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					29	1	2	格	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		的		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					30	1	2	的	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		な		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					31	1	2	な	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		夏		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					32	1	2	夏	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		の		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					33	1	2	の	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		暑		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					34	1	2	暑	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		さ		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					35	1	2	さ	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		を		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					36	1	2	を	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		迎		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					37	1	2	迎	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		え		87598	84868	Escape	420	420	420	420	1	3832	420	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.30824	420	420	420	420	1	3832	420	2.30824	420	420	420	420	1	3832	420	442	442	442	442	1	3810	442	0			0			0	3810	4252	80.72	429.01	38	1	2	え	Character		0	0	0		420	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		る		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					39	1	2	る	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		。		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					40	1	2	。	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		梅		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					1	1	3	梅	Character		0	0	0		0	0	0
